"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4T7LEZZ5","conferencePaper","1995","Chesnais, Pascal R.; Mucklo, Matthew J.; Sheena, Jonathan A.","Fishwrap personalized news system","International Workshop on Community Networking, Proceedings","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029463913&partnerID=40&md5=1af6e39afd7d39f4232ce9b448d8b2e3","Fishwrap is an experimental electronic newspaper system available at MIT. Fishwrap attempts to address the needs of the freshman integrating into the MIT community. Fishwrap attempts this by balancing an individual's desire for personalization with the need to participate and know about the world at large. This paper describes the scope of the experiment, the underlying technology, and the evaluation by participants.","1995","2022-03-24 08:58:11","2022-04-13 16:38:21","","275-282","","","","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\9UMXV9VQ\Chesnais et al. - 1995 - Fishwrap personalized news system.pdf","","elephant; evil_morty; fish; include; manually added document; officially_included; sea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7JI6AQET","journalArticle","2001","Díaz, A.; Gervás, P.; García, A.; Chacón, I.","Sections, categories and keywords as interest specification tools for personalised news services","Online Information Review","","","10.1108/14684520110395272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035556098&doi=10.1108%2f14684520110395272&partnerID=40&md5=1ccda4ad8d7733c71eb0a5a7d34f89b7","Through an evaluation of system performance and user satisfaction for the Mercurio system, considers the general applicability and usefulness of different methods of specifying user interest for the general case of digital news services. Outlines the specific characteristics distinguishing such systems from more general information systems and discusses their effect. Proposes an evaluation blueprint for them starting from information retrieval procedures, existing work on search engine evaluation, and a close study of the working principles and the required evaluation according to the particular properties and conditions of the services under consideration. Presents and discusses actual evaluation results for system tests based both on real users and customised test cases. Conclusions cover the nature of the information handling tasks that digital news services are faced with, the relative merits of sections, categories and keywords with respect to this particular set of tasks, and the risks of careless application of recall and precision measures in systems such as these.","2001","2022-03-24 08:58:11","2022-04-13 16:38:21","","149-159","","3","25","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\2A73BANV\Díaz et al. - 2001 - Sections, categories and keywords as interest spec.pdf","","cat; elephant; evil_morty; include; land; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KIKFXENG","conferencePaper","2003","Lai, H.-J.; Liang, T.-P.; Ku, Y.C.","Customized Internet News Services Based on Customer Profiles","Proceedings of the ACM Conference on Electronic Commerce","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1142292451&partnerID=40&md5=9da4ca792ae8577238c25cc790a3efae","The widespread adoption of the Internet and information technologies has changed the nature of many industries through easy collection, analysis, and sharing of information. This transformation of information processing makes rapid response and product customization become the major concerns in marketing and strategic planning. This is particularly significant in the industries that offer digital contents to their clients, such as consulting and news services. Due to the digital nature of their products, fully customized services over the Internet is possible. To customize services, however, a company needs to well understand its customers and consequently provide tailored product/services based on their preference. In this paper, a news recommendation system that allows a news service provider to analyze its customer profile and then produce customized news services is developed. The method determines customer interests from the structure of the news read by a client and the reading time. Once customer profile is constructed, personal news services can be provided by the system. An empirical study using actual news provided by the China Times shows that the recommendation system outperforms the traditional headline news compiled by the news editor in both objective performance indices and customer satisfaction. In addition to news services, this approach can be generalized to other industries and services whose products can be digitized, such as consulting and knowledge management.","2003","2022-03-24 08:58:10","2022-04-13 16:38:21","","225-229","","","5","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\8B6TKVRR\Lai et al. - 2003 - Customized Internet News Services Based on Custome.pdf","","elephant; evil_morty; fish; include; officially_included; sea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y82IBLYD","journalArticle","2007","Lee, H.J.; Park, S.J.","MONERS: A news recommender for the mobile web","Expert Systems with Applications","","","10.1016/j.eswa.2005.11.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748333191&doi=10.1016%2fj.eswa.2005.11.010&partnerID=40&md5=1abe33bce517d5c4b8e59c62b2637ddb","Mobile web news services, which served by mobile service operators collecting news articles from diverse news contents providers, provide articles sorted by category or on the basis of attributes, such as the time at which they were posted. The mobile web should provide easy access to the categories or news contents preferred by users because user interface of wireless devices, particularly cell phones is limited for browsing between contents. This paper presents a mobile web news recommendation system (MONERS) that incorporates news article attributes and user preferences with regard to categories and news articles. User preference of news articles are estimated by aggregating news article importance and recency, user preference change, and user segment's preference on news categories and articles. Performance of MONERS was tested in an actual mobile web environment; news organized by category had more page hits, while recommended news had a higher overall article read ratio. © 2005 Elsevier Ltd. All rights reserved.","2007","2022-03-24 08:58:10","2022-04-13 16:38:21","","143-150","","1","32","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\IUTB3RI6\Lee and Park - 2007 - MONERS A news recommender for the mobile web.pdf","","cat; evil_morty; include; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6X9NWGM8","conferencePaper","2007","Wongchokprasitti, C.; Brusilovsky, P.","NewsMe: A case study for adaptive news systems with open user model","3rd International Conference on Autonomic and Autonomous Systems, ICAS'07","","","10.1109/CONIELECOMP.2007.88","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44949147947&doi=10.1109%2fCONIELECOMP.2007.88&partnerID=40&md5=b647ce83c657b80cbc1e6282ad7469f8","Adaptive news systems have become important in recent years. A lot of work has been put into developing these adaptation processes. We describe here an adaptive news system application, which uses an open user model and allow users to manipulate their interest profiles. We also present a study of the system. Our results showed that user profile manipulation should be used with caution. © 2007 IEEE.","2007","2022-03-24 08:58:10","2022-04-13 16:38:21","","69-74","","","","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\7P9WCI4N\Wongchokprasitti_Brusilovsky_2007_NewsMe.pdf","","dog; include; officially_included; rick","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZMJIDECF","conferencePaper","2007","Ahn, J.-W.; Brusilovsky, P.; Grady, J.; He, D.; Syn, S.Y.","Open user profiles for adaptive news systems: Help or harm?","16th International World Wide Web Conference, WWW2007","","","10.1145/1242572.1242575","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35348918904&doi=10.1145%2f1242572.1242575&partnerID=40&md5=37de8c0841b595270ccd2cb9a2b2b8da","Over the last five years, a range of projects have focused on progressively more elaborated techniques for adaptive news delivery. However, the adaptation process in these systems has become more complicated and thus less transparent to the users. In this paper, we concentrate on the application of open user models in adding transparency and controllability to adaptive news systems. We present a personalized news system, YourNews, which allows users to view and edit their interest profiles, and report a user study on the system. Our results confirm that users prefer transparency and control in their systems, and generate more trust to such systems. However, similar to previous studies, our study demonstrate that this ability to edit user profiles may also harm the system.s performance and has to be used with caution.","2007","2022-03-24 08:58:10","2022-04-13 16:38:21","","11-20","","","","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\67Q3EQSI\Ahn et al. - 2007 - Open user profiles for adaptive news systems Help.pdf","","dog; evil_morty; include; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S2963TD3","conferencePaper","2007","Pon, R.K.; Cardenas, A.F.; Buttler, D.; Critchlow, T.","Tracking multiple topics for finding interesting articles","Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining","","","10.1145/1281192.1281253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849072411&doi=10.1145%2f1281192.1281253&partnerID=40&md5=ee7d002c0b9dbc21652b627408a6b228","We introduce multiple topic tracking (MTT) for iScore to better recommend news articles for users with multiple interests and to address changes in user interests over time. As an extension of the basic Rocchio algorithm, traditional topic detection and tracking, and single-pass clustering, MTT maintains multiple interest profiles to identify interesting articles for a specific user given user-feedback. Focusing on only interesting topics enables iScore to discard useless profiles to address changes in user interests and to achieve a balance between resource consumption and classification accuracy. Also by relating a topic's interestingness to an article.s interestingness, iScore is able to achieve higher quality results than traditional methods such as the Rocchio algorithm. We identify several operating parameters that work well for MTT. Using the same parameters, we show that MTT alone yields high quality results for recommending interesting articles from several corpora. The inclusion of MTT improves iScore's performance by 9% in recommending news articles from the Yahoo! News RSS feeds and the TREC11 adaptive filter article collection. And through a small user study, we show that iScore can still perform well when only provided with little user feedback. © 2007 ACM.","2007","2022-03-24 08:58:10","2022-04-13 16:38:21","","560-569","","","","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\5NSFRRM3\Pon et al_2007_Tracking multiple topics for finding interesting articles.pdf","","dog; include; officially_included; rick","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZJF7MBG6","journalArticle","2008","Sagui, F.M.; Maguitman, A.G.; Chesñevar, C.I.; Simari, G.R.","Modeling news trust: A Defeasible Logic Programming approach","Inteligencia Artificial","","","10.4114/ia.v12i40.977","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049182608&doi=10.4114%2fia.v12i40.977&partnerID=40&md5=43fd99bbedc3f6d3f145d29a2398df5a","Deciding whether to trust an information sources on the Web has been recognized as one of the main problems in today's Information Society. In particular, assessing the credibility of news is a major research challenge. Typically, criteria such as freshness, relevance and viewer profile have been used by news services to rank news. However, these services do not deal with credibility from a qualitative perspective, and do not provide mechanisms to cope with controversial news reports. To fill this gap, this paper proposes a novel framework that brings the notions of trust and pluralism into play. In our proposal, we integrate dialectical reasoning into a news recommender system. The system is based on a set of basic principles characterizing the nature of trust. We use Defeasible Logic Programming (DeLP), a general-purpose defeasible argumentation formalism based on logic programming, to model the notion of trust. Our approach helps identify antagonism among sources of news and facilitates the analysis of opposing positions.","2008","2022-03-24 08:58:10","2022-04-13 16:38:21","","63-72","","40","12","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\Z9KQN9MU\Sagui et al_2008_Modeling news trust.pdf","","dog; evil_morty; include; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YH4T2UKL","conferencePaper","2008","Yuan, X.; Chen, Z.; Changzheng, Z.; Xun, L.; Qing, L.","An effective news recommendation in social media based on users' preference","2008 International Workshop on Education Technology and Training and 2008 International Workshop on Geoscience and Remote Sensing, ETT and GRS 2008","","","10.1109/ETTandGRS.2008.298","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350646762&doi=10.1109%2fETTandGRS.2008.298&partnerID=40&md5=effd44d73f11f1c5f41885f85efb08d5","In this paper, we have proposed a method to identify and track the drifted topics in the background of the social media through exploring the heated comments published, discussed, and voted by the participants of the social media. Based on this approach, we have further developed a way to optimize the recommendation of the relevant news to the readers of certain news by using the keywords generated from both news and comments. The challenge lies in how to select the keywords that are related with the drifted topics according to the users ' preference. In our work, we have utilized the number of votes received by a reader as an implicit feedback from the social media users in determining the quality of the comment. Then the keywords extracted from the comments are ranked based on both the quantity and the quality of the comments they appears in. Finally top-ranked keywords are selected and merged with the keywords representative of the original topics to retrieve the relevant news. Our experiment on news and comments from social media shows this approach is quite effective and promising. © 2008 IEEE.","2008","2022-03-24 08:58:10","2022-04-13 16:38:21","","627-631","","","1","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\7NIGCYF5\Yuan et al. - 2008 - An effective news recommendation in social media b.pdf","","cat; include; morty; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38KEA6PI","conferencePaper","2008","Chen, W.; Zhang, L.-J.; Wang, C.; Chen, C.; Bu, J.-J.","Pervasive Web news recommendation for visually-impaired people","Proceedings - 2008 IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology - Workshops, WI-IAT Workshops 2008","","","10.1109/WIIAT.2008.43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62949190612&doi=10.1109%2fWIIAT.2008.43&partnerID=40&md5=a993ef6caded8f09e7c15ed4397c1248","It is very difficult for blind and visually-impaired people getting information from the outside world. In this paper, we propose an adaptive Web news recommendation system named EagleRadio, designed for blindman and supports pervasive access using terminals. EagleRadio offers natural and user-friendly interface. News stories from different topics are read via a speech synthesizer to users and they can use commands to navigate inside the news space. Based on the analyzing of user's listening history, adaptive topic navigation and news recommendation methods help users reaching relevant topics quickly and push the most relevant news to them. Finally, we evaluate the proposed algorithms and quantify the effect of EagleRadio from a user's perspective. © 2008 IEEE.","2008","2022-03-24 08:58:10","2022-04-13 16:38:21","","119-122","","","","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\QT6D57LJ\Chen et al. - 2008 - Pervasive Web news recommendation for visually-imp.pdf","","dog; evil_morty; include; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3MI5T2RW","conferencePaper","2008","Pon, R.K.; Cárdenas, A.F.; Buttler, D.J.","Online selection of parameters in the Rocchio algorithm for identifying interesting news articles","International Conference on Information and Knowledge Management, Proceedings","","","10.1145/1458502.1458525","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951108915&doi=10.1145%2f1458502.1458525&partnerID=40&md5=62de2b3916c7552ad0ca865af3e3a11f","We show that users have different reading behavior when evaluating the interestingness of articles, calling for different parameter configurations for information retrieval algorithms for different users. Better recommendation results can be made if parameters for common information retrieval algorithms, such as the Rocchio algorithm, are learned dynamically instead of being statically fixed a priori. By dynamically learning good parameter configurations, Rocchio can adapt to differences in user behavior among users. We show that by adaptively learning online the parameters of a simple retrieval algorithm, similar recommendation performance can be achieved as more complex algorithms or algorithms that require extensive fine-tuning. Also we have also shon that online parameter learning can yield 10% better results than best performing filter from the TREC11 adaptive filter task. Copyright 2008 ACM.","2008","2022-03-24 08:58:10","2022-04-13 16:38:21","","141-148","","","","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\W2BQGSIA\Pon et al_2008_Online selection of parameters in the Rocchio algorithm for identifying.pdf","","dog; include; morty; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389SJWDP","conferencePaper","2009","Chen, W.; Zhang, L.-J.; Chen, C.; Bu, J.-J.","A hybrid phonic web news recommender system for pervasive access","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","10.1109/CMC.2009.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64749092689&doi=10.1109%2fCMC.2009.20&partnerID=40&md5=40979c57de57fffe2473054f823518f2","With the development of Mobile Internet, it is possible for people to access their daily portion of news over the Web with various types of terminals connected to it. EagleRadio is a phonic Web news recommendation system which helps users access personalized news via mobile Internet. It reads news via a speech synthesizer to users. We propose a hybrid news recommending strategy considering not only the user's listening history, but also taking the user's neighbors with similar tastes and preferences into account. It can track multiple threads of user's interests and the diversity of recommended news list is also guaranteed. Finally, we evaluate the proposed algorithms and quantify the effect of them from a user's perspective. © 2009 IEEE.","2009","2022-03-24 08:58:09","2022-04-13 16:38:21","","122-126","","","3","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\EYPFBIME\Chen et al. - 2009 - A hybrid phonic web news recommender system for pe.pdf","","dog; evil_morty; include; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QEJ2WLR6","conferencePaper","2011","Li, L.; Wang, D.; Li, T.; Knox, D.; Padmanabhan, B.","SCENE: A scalable two-stage personalized news recommendation system","SIGIR'11 - Proceedings of the 34th International ACM SIGIR Conference on Research and Development in Information Retrieval","","","10.1145/2009916.2009937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052113184&doi=10.1145%2f2009916.2009937&partnerID=40&md5=f73e9c89d0f0e22a3e6e641ddaddfeca","Recommending news articles has become a promising research direction as the Internet provides fast access to realtime information from multiple sources around the world. Traditional news recommendation systems strive to adapt their services to individual users by virtue of both user and news content information. However, the latent relationships among different news items, and the special properties of new articles, such as short shelf lives and value of immediacy, render the previous approaches inefficient. In this paper, we propose a scalable two-stage personalized news recommendation approach with a two-level representation, which considers the exclusive characteristics (e.g., news content, access patterns, named entities, popularity and recency) of news items when performing recommendation. Also, a principled framework for news selection based on the intrinsic property of user interest is presented, with a good balance between the novelty and diversity of the recommended result. Extensive empirical experiments on a collection of news articles obtained from various news websites demonstrate the efficacy and efficiency of our approach.","2011","2022-03-24 08:58:09","2022-04-13 16:38:21","","125-134","","","","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\4HRGPWPK\Li et al. - 2011 - SCENE A scalable two-stage personalized news reco.pdf","","dog; evil_morty; include; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GKLYHNWH","journalArticle","2011","Pon, R.K.; Cárdenas, A.F.; Buttler, D.J.; Critchlow, T.J.","Measuring the interestingness of articles in a limited user environment","Information Processing and Management","","","10.1016/j.ipm.2010.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958471641&doi=10.1016%2fj.ipm.2010.03.001&partnerID=40&md5=95a5111944744244c4edfe2e06153cb9","Search engines, such as Google, assign scores to news articles based on their relevance to a query. However, not all relevant articles for the query may be interesting to a user. For example, if the article is old or yields little new information, the article would be uninteresting. Relevance scores do not take into account what makes an article interesting, which would vary from user to user. Although methods such as collaborative filtering have been shown to be effective in recommendation systems, in a limited user environment, there are not enough users that would make collaborative filtering effective. A general framework, called iScore, is presented for defining and measuring the ""interestingness"" of articles, incorporating user-feedback. iScore addresses the various aspects of what makes an article interesting, such as topic relevance, uniqueness, freshness, source reputation, and writing style. It employs various methods, such as multiple topic tracking, online parameter selection, language models, clustering, sentiment analysis, and phrase extraction to measure these features. Due to varying reasons that users hold about why an article is interesting, an online feature selection method in naïve Bayes is also used to improve recommendation results. iScore can outperform traditional IR techniques by as much as 50.7%. iScore and its components are evaluated in the news recommendation task using three datasets from Yahoo! News, actual users, and Digg. © 2010 Elsevier Ltd. All rights reserved.","2011","2022-03-24 08:58:09","2022-04-13 16:38:21","","97-116","","1","47","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\XCRYVVFE\Pon et al. - 2011 - Measuring the interestingness of articles in a lim.pdf","","dog; evil_morty; include; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IPLWFTNC","journalArticle","2011","Cantador, I.; Castells, P.; Bellogín, A.","An enhanced semantic layer for hybrid recommender systems: Application to news recommendation","International Journal on Semantic Web and Information Systems","","","10.4018/jswis.2011010103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052902534&doi=10.4018%2fjswis.2011010103&partnerID=40&md5=e0e5a792afd8f36f851cf05a9713204c","Recommender systems have achieved success in a variety of domains, as a means to help users in information overload scenarios by proactively finding items or services on their behalf, taking into account or predicting their tastes, priorities, or goals. Challenging issues in their research agenda include the sparsity of user preference data and the lack of flexibility to incorporate contextual factors in the recommendation methods. To a significant extent, these issues can be related to a limited description and exploitation of the semantics underlying both user and item representations. The authors propose a three-fold knowledge representation, in which an explicit, semantic-rich domain knowledge space is incorporated between user and item spaces. The enhanced semantics support the development of contextualisation capabilities and enable performance improvements in recommendation methods. As a proof of concept and evaluation testbed, the approach is evaluated through its implementation in a news recommender system, in which it is tested with real users. In such scenario, semantic knowledge bases and item annotations are automatically produced from public sources. Copyright © 2011, IGI Global.","2011","2022-03-24 08:58:09","2022-04-13 16:38:21","","44-78","","1","7","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\I3EMLF4M\Cantador et al. - 2011 - An enhanced semantic layer for hybrid recommender .PDF","","fish; include; maybe; morty; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W2SL5FF7","conferencePaper","2011","Phelan, O.; McCarthy, K.; Bennett, M.; Smyth, B.","On using the real-time web for news recommendation & discovery","Proceedings of the 20th International Conference Companion on World Wide Web, WWW 2011","","","10.1145/1963192.1963245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955152710&doi=10.1145%2f1963192.1963245&partnerID=40&md5=669ef1e2346b72b40326114c6c2072b3","In this work we propose that the high volumes of data on real-time networks like Twitter can be harnessed as a useful source of recommendation knowledge. We describe Buzzer, a news recommendation system that is capable of adapting to the conversations that are taking place on Twitter. Buzzer uses a content-based approach to ranking RSS news stories by mining trending terms from both the public Twitter timeline and from the timeline of tweets generated by a user's own social graph (friends and followers). We also describe the result of a live-user trial which demonstrates how these ranking strategies can add value to conventional RSS ranking techniques, which are largely recency-based. © 2011 Authors.","2011","2022-03-24 08:58:09","2022-04-13 16:38:21","","103-104","","","","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\IIFE96QN\Phelan et al_2011_On using the real-time web for news recommendation & discovery.pdf","","dog; evil_morty; include; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BGWHBLNR","journalArticle","2011","Thurman, N.","Making 'the daily me': Technology, economics and habit in the mainstream assimilation of personalized news","Journalism","","","10.1177/1464884910388228","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052644778&doi=10.1177%2f1464884910388228&partnerID=40&md5=a17a103c1b84a3c45cf068f11c8a3c5b","The mechanisms of personalization deployed by news websites are resulting in an increasing number of editorial decisions being taken by computer algorithms - many of which are under the control of external companies - and by end users. Despite its prevalence, personalization has yet to be addressed fully by the journalism studies literature. This study defines personalization as a distinct form of interactivity and classifies its explicit and implicit forms. Using this taxonomy, it surveys the use of personalization at 11 national news websites in the UK and USA. Research interviews bring a qualitative dimension to the analysis, acknowledging the influence that institutional contexts and journalists' attitudes have on the adoption of technology. The study shows how: personalization informs debates on news consumption, content diversity, and the economic context for journalism; and how it challenges the continuing relevance of established theories of journalistic gate-keeping. © The Author(s) 2011.","2011","2022-03-24 08:58:08","2022-04-13 16:38:21","","395-415","","4","12","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\XAGHUGXW\Thurman_2011_Making 'the daily me'.pdf","","dog; evil_morty; include; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WX4J3SN4","conferencePaper","2011","Zeleník, D.; Bieliková, M.","News recommending based on text similarity and user behaviour","WEBIST 2011 - Proceedings of the 7th International Conference on Web Information Systems and Technologies","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052594156&partnerID=40&md5=642a27d195bc9ef4d3165579e9d30306","In this paper we describe a method for recommending news on a news portal based on our novel representation by a similarity tree. Our method for recommending articles is based on their content. The recommendation employs a hierarchical incremental clustering which is used to discover additional information for effective recommending. The important and novel part of our method is an approach to discovering the interests of individual readers using tree structure created according to similarity of articles. We concentrate on enabling the recommendations in any time, i.e. we discover user's interests real-time. Our method discovers specific interests of the reader using information gained from monitoring his activities in the news portal. We describe the mechanisms for recommending up-to-date and relevant articles. It is based on known solutions, but incorporates unique representation of user interests by binary tree. Moreover, our aim was to provide recommendations in real-time. Recommendations are thus generated depending on the actual reader's interest. We also present an evaluation of recommendations in the experiment where we use accounts of real readers and their history of reading.","2011","2022-03-24 08:58:08","2022-04-13 16:38:21","","302-307","","","","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\REX9N258\Zeleník and Bieliková - 2011 - News recommending based on text similarity and use.pdf","","evil_morty; fish; include; manually added document; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I7H9Q3W2","conferencePaper","2011","Drury, B.; Almeida, J.J.; Morais, M.H.M.","Magellan: An adaptive ontology driven ""breaking financial news"" recommender","Proceedings of the 6th Iberian Conference on Information Systems and Technologies, CISTI 2011","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052493988&partnerID=40&md5=b37eaa4301599731a29399ef72a77f45","News recommendation has become an increasingly popular area of research for both the academic researcher and the commercial practitioner. Recently, a ""semantic approach"" to news recommendation has become popular. Semantic news recommendation normally relies upon a manually constructed domain Ontology and a user profile. The current semantic news recommenders have their flaws: 1. constructing and maintaining a manual Ontology is a manually intensive and laborious task, 2. user profiles may inhibit the selection of novel, but interesting stories which are atypical of the user's previous selections and 3. the current approach semantic approaches ignores the ""importance"" of a story to the monitored domain. This paper describes Magellan (Magalhães), a semantic recommendation system which ranks ""breaking financial news"" by their ""importance"" to a monitored domain. In addition Magellan uses an automatically constructed and maintained adaptive Ontology which autonomously discovers new relations and entities whist removing outdated or erroneous information. Magellan applies a ""temporal confidence"" to each relation and once a relation's ""temporal confidence"" falls below a preassigned constant it is removed. The ranking of stories is with a ""weighted term frequency"" (WTF) scheme. The domain Ontology is used to identify relevant terms in candidate stories. A term's weight is determined by its: 1. Centrality and 2. Prestige (which incorporates a relation's temporal confidence). An evaluation of Magellan with an inverted index and a semantic news recommender system with a static Ontology demonstrated a clear advantage for Magellan. © 2011 AISTI.","2011","2022-03-24 08:58:08","2022-04-13 16:38:21","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\7MDVQIDJ\Drury et al. - 2011 - Magellan An adaptive ontology driven breaking fi.pdf","","dog; evil_morty; include; manually added document; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FYJCUFZA","conferencePaper","2011","Gao, Q.; Abel, F.; Houben, G.-J.; Tao, K.","Interweaving trend and user modeling for personalized news recommendation","Proceedings - 2011 IEEE/WIC/ACM International Conference on Web Intelligence, WI 2011","","","10.1109/WI-IAT.2011.74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80155213074&doi=10.1109%2fWI-IAT.2011.74&partnerID=40&md5=21088fa1df33fdcf7561cc196e653935","In this paper, we study user modeling on Twitter and investigate the interplay between personal interests and public trends. To generate semantically meaningful user profiles, we present a framework that allows us to enrich the semantics of individual Twitter messages and features user modeling as well as trend modeling strategies. These profiles can be re-used in other applications for (trend-aware) personalization. Given a large Twitter dataset, we analyze the characteristics of user and trend profiles and evaluate the quality of the profiles in the context of a personalized news recommendation system. We show that personal interests are more important for the recommendation process than public trends and that by combining both types of profiles we can further improve recommendation quality. © 2011 IEEE.","2011","2022-03-24 08:58:08","2022-04-13 16:38:21","","100-103","","","1","","","","","","","","","","","","","","","","","","","C:\Users\ohund\Zotero\storage\CZ9UY3T6\Gao et al. - 2011 - Interweaving trend and user modeling for personali.pdf","","dog; evil_morty; include; manually added document; officially_included","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
